base_date,emd_nm,card_use_cnt,card_use_amt
2020-11-19,조천읍,3746,117933569
2020-11-19,중문동,2001,69201248
2020-11-19,중앙동,529,20999456
2020-11-19,천지동,670,20733657
2020-11-19,추자면,86,5101554
2020-11-19,표선면,1456,53753150
2020-11-19,한경면,992,35081604
2020-11-19,한림읍,2728,94252955
2020-11-19,화북동,5288,145994744
2020-11-19,효돈동,737,27236438
2020-11-20,건입동,2301,88526634
2020-11-20,구좌읍,2001,58031193
2020-11-20,남원읍,2016,93734081
2020-11-20,노형동,16427,482074395
2020-11-20,대륜동,2835,91307097
2020-11-20,대정읍,3578,142634638
2020-11-20,대천동,3107,110282435
2020-11-20,도두동,621,17654818
2020-11-20,동홍동,4769,185635461
2020-11-20,봉개동,843,26251269
2020-11-20,삼도1동,3610,111183691
2020-11-20,삼도2동,1897,59023141
2020-11-20,삼양동,5884,166938517
2020-11-20,서홍동,2494,83570904
2020-11-20,성산읍,1751,89151198
2020-11-20,송산동,790,29360943
2020-11-20,아라동,8486,269848150
2020-11-20,안덕면,1799,63239886
2020-11-20,알수없음,263,6395993
2020-11-20,애월읍,6173,216505685
2020-11-20,연동,12339,367495283
2020-11-20,영천동,885,28249908
2020-11-20,예래동,625,24708957
2020-11-20,오라동,4169,145744287
2020-11-20,외도동,5543,163893012
2020-11-20,용담1동,1679,52912571
2020-11-20,용담2동,3864,126853286
2020-11-20,우도면,126,11289264
2020-11-20,이도1동,2074,62264168
2020-11-20,이도2동,12939,395512938
2020-11-20,이호동,1017,40398669
2020-11-20,일도1동,752,20151921
2020-11-20,일도2동,7584,228435027
2020-11-20,정방동,385,10615297
2020-11-20,조천읍,3837,140954515
2020-11-20,중문동,2179,88643469
2020-11-20,중앙동,550,20177575
2020-11-20,천지동,794,26903882
2020-11-20,추자면,117,3907542
2020-11-20,표선면,1461,72139247
2020-11-20,한경면,983,34284357
2020-11-20,한림읍,2606,92558484
2020-11-20,화북동,5746,167280020
2020-11-20,효돈동,789,27905213
2020-11-21,건입동,2571,84567180
2020-11-21,구좌읍,2189,62072398
2020-11-21,남원읍,2173,91194630
2020-11-21,노형동,17306,538466266
2020-11-21,대륜동,3049,130801191
2020-11-21,대정읍,4093,158469296
2020-11-21,대천동,3446,112195073
2020-11-21,도두동,753,23893321
2020-11-21,동홍동,5030,158184577
2020-11-21,봉개동,1103,36106272
2020-11-21,삼도1동,4007,121424953
2020-11-21,삼도2동,2016,65059154
2020-11-21,삼양동,6765,207793926
2020-11-21,서홍동,2794,117251379
2020-11-21,성산읍,1782,64692781
2020-11-21,송산동,784,30869578
2020-11-21,아라동,9685,303425284
2020-11-21,안덕면,1811,72292506
2020-11-21,알수없음,269,16694997
2020-11-21,애월읍,6831,231605684
2020-11-21,연동,13422,454908748
2020-11-21,영천동,1018,33156973
2020-11-21,예래동,703,25097747
2020-11-21,오라동,4392,138912595
2020-11-21,외도동,6377,193965791
2020-11-21,용담1동,1902,62365423
2020-11-21,용담2동,4013,116918256
2020-11-21,우도면,148,11580514
2020-11-21,이도1동,2251,60003160
2020-11-21,이도2동,15378,520517948
2020-11-21,이호동,1069,33799076
2020-11-21,일도1동,845,24659371
2020-11-21,일도2동,9086,283877812
2020-11-21,정방동,452,11499278
2020-11-21,조천읍,4668,155177462
2020-11-21,중문동,2102,70250505
2020-11-21,중앙동,692,27342513
2020-11-21,천지동,693,26528927
2020-11-21,추자면,87,3741048
2020-11-21,표선면,1501,61611396
2020-11-21,한경면,932,41832410
2020-11-21,한림읍,2947,104110504
2020-11-21,화북동,6550,196172473
2020-11-21,효돈동,1018,40876721
2020-11-22,건입동,2051,59863745
2020-11-22,구좌읍,1894,70010558
2020-11-22,남원읍,1940,92267550
2020-11-22,노형동,14699,482404416
2020-11-22,대륜동,2921,92475274
2020-11-22,대정읍,3440,123781297
2020-11-22,대천동,2814,86531492
2020-11-22,도두동,625,21260676
2020-11-22,동홍동,5140,172249775
2020-11-22,봉개동,892,28860249
2020-11-22,삼도1동,3548,104765323
2020-11-22,삼도2동,1940,59271269
2020-11-22,삼양동,5977,191067444
2020-11-22,서홍동,2570,94745923
2020-11-22,성산읍,1745,68403034
2020-11-22,송산동,738,29960046
2020-11-22,아라동,8114,240968352
2020-11-22,안덕면,1863,72623051
2020-11-22,알수없음,309,15514626
2020-11-22,애월읍,5360,208968784
2020-11-22,연동,11686,378698922
2020-11-22,영천동,989,39447043
2020-11-22,예래동,597,24298501
2020-11-22,오라동,3583,116775131
2020-11-22,외도동,5579,171318031
2020-11-22,용담1동,1669,90759944
2020-11-22,용담2동,3353,90281382
2020-11-22,우도면,137,5951024
2020-11-22,이도1동,2039,64381374
2020-11-22,이도2동,13238,434316787
2020-11-22,이호동,870,30562244
2020-11-22,일도1동,736,27846830
2020-11-22,일도2동,8098,247812835
2020-11-22,정방동,361,13739233
2020-11-22,조천읍,4225,148791862
2020-11-22,중문동,2070,67644878
2020-11-22,중앙동,702,29571221
2020-11-22,천지동,594,20108554
2020-11-22,추자면,96,4569904
2020-11-22,표선면,1359,47084435
2020-11-22,한경면,1135,41714576
2020-11-22,한림읍,2662,95593306
2020-11-22,화북동,5579,164282916
2020-11-22,효돈동,757,27029575
2020-11-23,건입동,2133,71650658
2020-11-23,구좌읍,1909,65941774
2020-11-23,남원읍,2117,80549099
2020-11-23,노형동,14899,441526502
2020-11-23,대륜동,2599,78900040
2020-11-23,대정읍,3084,110453301
2020-11-23,대천동,2663,77730282
2020-11-23,도두동,592,19241728
2020-11-23,동홍동,4571,131931803
2020-11-23,봉개동,879,27388018
2020-11-23,삼도1동,3247,88328765
2020-11-23,삼도2동,1822,64144435
2020-11-23,삼양동,5336,156785031
2020-11-23,서홍동,2345,97072969
2020-11-23,성산읍,1710,63087339
2020-11-23,송산동,591,21228701
2020-11-23,아라동,8199,222819067
2020-11-23,안덕면,1777,65869303
2020-11-23,알수없음,263,6999921
2020-11-23,애월읍,5712,188770597
2020-11-23,연동,11569,340773847
2020-11-23,영천동,851,28147242
2020-11-23,예래동,616,19607072
2020-11-23,오라동,3868,100881714
2020-11-23,외도동,5113,142306373
2020-11-23,용담1동,1542,48342406
2020-11-23,용담2동,3298,88648774
2020-11-23,우도면,106,3446999
2020-11-23,이도1동,1852,59275189
2020-11-23,이도2동,12094,366649162
2020-11-23,이호동,758,20956650
2020-11-23,일도1동,696,25670856
2020-11-23,일도2동,7202,200849211
2020-11-23,정방동,330,19837460
2020-11-23,조천읍,3990,125362832
2020-11-23,중문동,1948,59126814
2020-11-23,중앙동,653,20641680
2020-11-23,천지동,738,28755141
2020-11-23,추자면,132,5111989
2020-11-23,표선면,1389,42414817
2020-11-23,한경면,1065,39907789
2020-11-23,한림읍,2625,102018209
2020-11-23,화북동,5074,184090845
2020-11-23,효돈동,742,24705435
2020-11-24,건입동,2102,60475156
2020-11-24,구좌읍,1843,52798215
2020-11-24,남원읍,1959,78379739
2020-11-24,노형동,14709,408146658
2020-11-24,대륜동,2605,79383875
2020-11-24,대정읍,3421,124163517
2020-11-24,대천동,2881,91005378
2020-11-24,도두동,570,28076848
2020-11-24,동홍동,4235,131668936
2020-11-24,봉개동,848,26429876
2020-11-24,삼도1동,3258,100451694
2020-11-24,삼도2동,2015,65176917
2020-11-24,삼양동,5354,131841445
2020-11-24,서홍동,2035,71797454
2020-11-24,성산읍,1673,49427922
2020-11-24,송산동,596,22119409
2020-11-24,아라동,8190,222264391
2020-11-24,안덕면,1516,55301293
2020-11-24,알수없음,294,7051127
2020-11-24,애월읍,5523,203768964
2020-11-24,연동,11788,348796826
2020-11-24,영천동,984,47483796
2020-11-24,예래동,712,42615415
2020-11-24,오라동,3569,112408706
2020-11-24,외도동,5329,149145251
2020-11-24,용담1동,1439,40864271
2020-11-24,용담2동,3604,101180344
2020-11-24,우도면,121,7116430
2020-11-24,이도1동,2021,59250905
2020-11-24,이도2동,12836,366885104
2020-11-24,이호동,784,20220789
2020-11-24,일도1동,701,20619235
2020-11-24,일도2동,7468,216094560
2020-11-24,정방동,325,13654791
2020-11-24,조천읍,4036,124247386
2020-11-24,중문동,1914,60380572
2020-11-24,중앙동,626,23866755
2020-11-24,천지동,637,19561633
2020-11-24,추자면,121,3085100
2020-11-24,표선면,1176,34877037
2020-11-24,한경면,877,48563995
2020-11-24,한림읍,2423,93325048
2020-11-24,화북동,5437,161031593
2020-11-24,효돈동,862,31912723
2020-11-25,건입동,2163,62422767
2020-11-25,구좌읍,2006,56744797
2020-11-25,남원읍,1898,89961017
2020-11-25,노형동,14551,382068599
2020-11-25,대륜동,2901,79298032
2020-11-25,대정읍,3478,123055820
2020-11-25,대천동,2591,74252386
2020-11-25,도두동,606,21297985
2020-11-25,동홍동,4505,162230974
2020-11-25,봉개동,841,29071434
2020-11-25,삼도1동,3491,110279914
2020-11-25,삼도2동,1969,58038368
2020-11-25,삼양동,5187,142469447
2020-11-25,서홍동,2032,64062893
2020-11-25,성산읍,1878,94185004
2020-11-25,송산동,633,23006292
2020-11-25,아라동,8456,233282794
2020-11-25,안덕면,1730,61179661
2020-11-25,알수없음,223,5744371
2020-11-25,애월읍,6205,202065548
2020-11-25,연동,11870,333726065
2020-11-25,영천동,1064,29406100
2020-11-25,예래동,713,21328230
2020-11-25,오라동,3635,110236669
2020-11-25,외도동,5460,157626866
2020-11-25,용담1동,1598,57839757
2020-11-25,용담2동,3435,94747937
2020-11-25,우도면,168,15977256
2020-11-25,이도1동,2129,65014205
2020-11-25,이도2동,13001,366296155
2020-11-25,이호동,778,20372521
2020-11-25,일도1동,759,34306092
2020-11-25,일도2동,7166,202185958
2020-11-25,정방동,380,16356481
2020-11-25,조천읍,4007,124905114
2020-11-25,중문동,1902,59315700
2020-11-25,중앙동,765,26864613
2020-11-25,천지동,675,34840490
2020-11-25,추자면,122,5006270
2020-11-25,표선면,1368,47882394
2020-11-25,한경면,920,26147788
2020-11-25,한림읍,2665,92108947
2020-11-25,화북동,5590,148215171
2020-11-25,효돈동,819,30801524
2020-11-26,건입동,2120,68331225
2020-11-26,구좌읍,1798,49494397
2020-11-26,남원읍,2138,105016525
2020-11-26,노형동,15077,467372514
2020-11-26,대륜동,2603,92305623
2020-11-26,대정읍,3270,115461300
2020-11-26,대천동,2770,85122362
2020-11-26,도두동,739,38696115
2020-11-26,동홍동,4886,153843098
2020-11-26,봉개동,857,21079319
2020-11-26,삼도1동,3257,99150808
2020-11-26,삼도2동,1948,57735922
2020-11-26,삼양동,5344,143020592
2020-11-26,서홍동,2087,75813556
2020-11-26,성산읍,1802,60641292
2020-11-26,송산동,701,25331863
2020-11-26,아라동,8394,223838049
2020-11-26,안덕면,1573,63282765
2020-11-26,알수없음,269,8007283
2020-11-26,애월읍,5736,200533123
2020-11-26,연동,12154,361200114
2020-11-26,영천동,661,23909971
2020-11-26,예래동,662,18549599
2020-11-26,오라동,3715,115211321
2020-11-26,외도동,5223,133394342
2020-11-26,용담1동,1588,49380230
2020-11-26,용담2동,3537,117142991
2020-11-26,우도면,173,7226884
2020-11-26,이도1동,2041,64733990
2020-11-26,이도2동,12622,383046831
2020-11-26,이호동,774,37471104
2020-11-26,일도1동,687,23780226
2020-11-26,일도2동,7890,236492980
2020-11-26,정방동,367,11033032
2020-11-26,조천읍,3715,123329565
2020-11-26,중문동,1990,106607302
2020-11-26,중앙동,539,24321701
2020-11-26,천지동,615,26196907
2020-11-26,추자면,101,2107973
2020-11-26,표선면,1401,45644931
2020-11-26,한경면,876,31736344
2020-11-26,한림읍,2529,91514435
2020-11-26,화북동,5665,158750477
2020-11-26,효돈동,831,30417433
2020-11-27,건입동,2281,104524779
2020-11-27,구좌읍,1979,67826413
2020-11-27,남원읍,2005,70803783
2020-11-27,노형동,16085,458626958
2020-11-27,대륜동,2976,108743917
2020-11-27,대정읍,3995,131094865
2020-11-27,대천동,2987,114263391
2020-11-27,도두동,714,25955946
2020-11-27,동홍동,4857,164795378
2020-11-27,봉개동,921,23526490
2020-11-27,삼도1동,3643,105909921
2020-11-27,삼도2동,1811,60030645
2020-11-27,삼양동,6102,182450434
2020-11-27,서홍동,2085,75084474
2020-11-27,성산읍,2051,71631457
2020-11-27,송산동,770,42002782
2020-11-27,아라동,8829,248049032
2020-11-27,안덕면,1867,98149059
2020-11-27,알수없음,289,11308353
2020-11-27,애월읍,6494,217322518
2020-11-27,연동,12771,406451246
2020-11-27,영천동,906,31719150
2020-11-27,예래동,682,24949460
2020-11-27,오라동,4050,129692947
2020-11-27,외도동,5639,173500845
2020-11-27,용담1동,1441,48149364
2020-11-27,용담2동,3461,104696211
2020-11-27,우도면,111,2573759
2020-11-27,이도1동,2122,72637661
2020-11-27,이도2동,13524,394356633
2020-11-27,이호동,932,25393349
2020-11-27,일도1동,782,28139556
2020-11-27,일도2동,7702,284117784
2020-11-27,정방동,488,12896330
2020-11-27,조천읍,4259,159486192
2020-11-27,중문동,2200,80450302
2020-11-27,중앙동,579,21474863
2020-11-27,천지동,747,37010714
2020-11-27,추자면,126,3538721
2020-11-27,표선면,1399,72019683
2020-11-27,한경면,961,33609815
2020-11-27,한림읍,2689,99867226
2020-11-27,화북동,5483,166475078
2020-11-27,효돈동,982,36896596
2020-11-28,건입동,2388,74316785
2020-11-28,구좌읍,1893,68984414
2020-11-28,남원읍,2102,89018567
2020-11-28,노형동,16640,471969797
2020-11-28,대륜동,2876,86159240
2020-11-28,대정읍,3848,136995763
2020-11-28,대천동,3018,98141997
2020-11-28,도두동,804,27348571
2020-11-28,동홍동,5069,155809559
2020-11-28,봉개동,1022,30376306
2020-11-28,삼도1동,3868,118487133
2020-11-28,삼도2동,2076,69314248
2020-11-28,삼양동,6534,194825395
2020-11-28,서홍동,1865,52514411
2020-11-28,성산읍,1745,53052867
2020-11-28,송산동,587,19483502
2020-11-28,아라동,8962,276581499
2020-11-28,안덕면,1710,55891479
2020-11-28,알수없음,274,17272407
2020-11-28,애월읍,6363,269182060
2020-11-28,연동,13658,389363909
2020-11-28,영천동,968,28372663
2020-11-28,예래동,697,45057026
2020-11-28,오라동,4036,121782838
2020-11-28,외도동,6022,170518054
2020-11-28,용담1동,1955,61080356
2020-11-28,용담2동,3838,139807132
2020-11-28,우도면,132,4108801
2020-11-28,이도1동,2220,70044306
2020-11-28,이도2동,14884,455324285
2020-11-28,이호동,920,27421103
2020-11-28,일도1동,835,24151032
2020-11-28,일도2동,8555,257252215
2020-11-28,정방동,433,10985646
2020-11-28,조천읍,4399,137562819
2020-11-28,중문동,1984,54124897
2020-11-28,중앙동,641,23925393
2020-11-28,천지동,732,23626152
2020-11-28,추자면,112,8648673
2020-11-28,표선면,1481,52440926
2020-11-28,한경면,872,39302899
2020-11-28,한림읍,2775,99453302
2020-11-28,화북동,6411,193037999
2020-11-28,효돈동,758,31430037
2020-11-29,건입동,2310,80054807
2020-11-29,구좌읍,1983,60545301
2020-11-29,남원읍,2178,90924167
2020-11-29,노형동,16252,490491620
2020-11-29,대륜동,2882,94512353
2020-11-29,대정읍,3899,141645247
2020-11-29,대천동,3283,115655046
2020-11-29,도두동,743,24830293
2020-11-29,동홍동,5379,193272741
2020-11-29,봉개동,958,38748339
2020-11-29,삼도1동,3868,140722615
2020-11-29,삼도2동,2040,66308856
2020-11-29,삼양동,6277,211682986
2020-11-29,서홍동,2749,100466828
2020-11-29,성산읍,1895,80918021
2020-11-29,송산동,681,27295329
2020-11-29,아라동,8315,261815068
2020-11-29,안덕면,1727,62844907
2020-11-29,알수없음,278,9958485
2020-11-29,애월읍,6072,221463203
2020-11-29,연동,12908,412318785
2020-11-29,영천동,865,30643736
2020-11-29,예래동,748,20759922
2020-11-29,오라동,3975,136445977
2020-11-29,외도동,5578,188538258
2020-11-29,용담1동,1883,68820948
2020-11-29,용담2동,3695,106960751
2020-11-29,우도면,92,4492536
2020-11-29,이도1동,2305,67465116
2020-11-29,이도2동,14358,449693739
2020-11-29,이호동,945,32654284
2020-11-29,일도1동,782,25649528
2020-11-29,일도2동,8357,250572979
2020-11-29,정방동,375,12501804
2020-11-29,조천읍,4266,127156951
2020-11-29,중문동,2260,72876686
2020-11-29,중앙동,539,23218289
2020-11-29,천지동,698,24411457
2020-11-29,추자면,91,1770811
2020-11-29,표선면,1406,49288353
2020-11-29,한경면,917,32555029
2020-11-29,한림읍,2769,113735135
2020-11-29,화북동,5834,162504766
2020-11-29,효돈동,682,23186121
2020-11-30,건입동,2117,63791902
2020-11-30,구좌읍,1894,92903902
2020-11-30,남원읍,2010,117196233
2020-11-30,노형동,14883,410979041
2020-11-30,대륜동,2612,80796121
2020-11-30,대정읍,3388,153908163
2020-11-30,대천동,2897,100070668
2020-11-30,도두동,723,36638228
2020-11-30,동홍동,4596,159231515
2020-11-30,봉개동,804,24034216
2020-11-30,삼도1동,3548,103328274
2020-11-30,삼도2동,1852,54499902
2020-11-30,삼양동,5605,155854191
2020-11-30,서홍동,2280,91232142
2020-11-30,성산읍,1791,58123321
2020-11-30,송산동,570,25811391
2020-11-30,아라동,7513,244346368
2020-11-30,안덕면,1694,54336535
2020-11-30,알수없음,183,4348082
2020-11-30,애월읍,5768,186486403
2020-11-30,연동,11610,348911267
2020-11-30,영천동,753,25793423
2020-11-30,예래동,734,19662288
2020-11-30,오라동,3808,116720471
2020-11-30,외도동,5079,147756314
2020-11-30,용담1동,1696,52849522
2020-11-30,용담2동,3385,101520559
2020-11-30,우도면,71,4309652
2020-11-30,이도1동,2093,64579626
2020-11-30,이도2동,12501,379948212
2020-11-30,이호동,783,26405037
2020-11-30,일도1동,753,22044433
2020-11-30,일도2동,7808,249233743
2020-11-30,정방동,345,13895649
2020-11-30,조천읍,3746,115760496
2020-11-30,중문동,2073,171544198
2020-11-30,중앙동,716,32338705
2020-11-30,천지동,630,30936817
2020-11-30,추자면,132,6002281
2020-11-30,표선면,1327,54204428
2020-11-30,한경면,952,33257246
2020-11-30,한림읍,2585,91818674
2020-11-30,화북동,5325,158872609
2020-11-30,효돈동,865,26193065
2020-12-01,건입동,2224,67116229
2020-12-01,구좌읍,1970,67748759
2020-12-01,남원읍,1727,82064098
2020-12-01,노형동,15022,429463114
2020-12-01,대륜동,2610,83428200
2020-12-01,대정읍,3378,124757552
2020-12-01,대천동,2844,84463412
2020-12-01,도두동,627,22175673
2020-12-01,동홍동,4547,130802227
2020-12-01,봉개동,776,22553777
2020-12-01,삼도1동,3449,92557636
2020-12-01,삼도2동,1894,57305880
2020-12-01,삼양동,5518,154063243
2020-12-01,서홍동,2047,68541447
2020-12-01,성산읍,1778,69870879
2020-12-01,송산동,731,28003353
2020-12-01,아라동,8269,243389739
2020-12-01,안덕면,1599,58935813
2020-12-01,알수없음,231,9045804
2020-12-01,애월읍,5888,185976718
2020-12-01,연동,11886,356810499
2020-12-01,영천동,928,37659919
2020-12-01,예래동,609,56861879
2020-12-01,오라동,3505,93733264
2020-12-01,외도동,5268,148623594
2020-12-01,용담1동,1538,52046190
2020-12-01,용담2동,3397,105240251
2020-12-01,우도면,151,6191454
2020-12-01,이도1동,2220,61023057
2020-12-01,이도2동,12441,346946531
2020-12-01,이호동,965,28785261
2020-12-01,일도1동,756,24199494
2020-12-01,일도2동,7422,238144177
2020-12-01,정방동,329,9711131
2020-12-01,조천읍,4125,125891037
2020-12-01,중문동,2026,67289121
2020-12-01,중앙동,690,32356400
2020-12-01,천지동,747,25578257
2020-12-01,추자면,167,7868717
2020-12-01,표선면,1478,58925206
2020-12-01,한경면,1016,40962427
2020-12-01,한림읍,2683,94534721
2020-12-01,화북동,5289,238975444
2020-12-01,효돈동,699,26408888
2020-12-02,건입동,2295,72974419
2020-12-02,구좌읍,1641,58421880
2020-12-02,남원읍,1834,91450780
2020-12-02,노형동,15799,455020214
2020-12-02,대륜동,2696,99347782
2020-12-02,대정읍,3651,126026769
2020-12-02,대천동,2925,95731889
2020-12-02,도두동,869,28284779
2020-12-02,동홍동,4877,160035219
2020-12-02,봉개동,909,40038426
2020-12-02,삼도1동,3362,115809421
2020-12-02,삼도2동,1794,49984970
2020-12-02,삼양동,5665,135503559
2020-12-02,서홍동,2438,81493898
2020-12-02,성산읍,1696,64321020
2020-12-02,송산동,751,28780893
2020-12-02,아라동,8301,242175656
2020-12-02,안덕면,1783,57416827
2020-12-02,알수없음,273,11887454
2020-12-02,애월읍,5816,208542753
2020-12-02,연동,11714,331708759
2020-12-02,영천동,973,31590285
2020-12-02,예래동,579,17245193
2020-12-02,오라동,3983,112678251
2020-12-02,외도동,5411,147476617
2020-12-02,용담1동,1301,37000688
2020-12-02,용담2동,3476,85822842
2020-12-02,우도면,136,3166669
2020-12-02,이도1동,2134,65839092
2020-12-02,이도2동,12826,355991102
2020-12-02,이호동,997,27202841
2020-12-02,일도1동,715,24361801
2020-12-02,일도2동,7753,205778964
2020-12-02,정방동,278,9622586
2020-12-02,조천읍,4166,130627847
2020-12-02,중문동,2001,63777216
2020-12-02,중앙동,605,18504460
2020-12-02,천지동,660,25866623
2020-12-02,추자면,137,4570832
2020-12-02,표선면,1441,46422971
2020-12-02,한경면,945,40488871
2020-12-02,한림읍,2687,88142561
2020-12-02,화북동,5559,174436202
2020-12-02,효돈동,691,27219860
2020-12-03,건입동,2205,82034934
2020-12-03,구좌읍,1986,72887941
2020-12-03,남원읍,2037,85042299
2020-12-03,노형동,14732,417093796
2020-12-03,대륜동,2580,78954528
2020-12-03,대정읍,3576,115488720
2020-12-03,대천동,2941,93678015
2020-12-03,도두동,681,20425866
2020-12-03,동홍동,4658,169782795
2020-12-03,봉개동,752,23784001
2020-12-03,삼도1동,3582,101073107
2020-12-03,삼도2동,1712,48347452
2020-12-03,삼양동,5797,148993352
2020-12-03,서홍동,2377,79023621
2020-12-03,성산읍,1783,55897221
2020-12-03,송산동,695,24748135
2020-12-03,아라동,7985,215456029
2020-12-03,안덕면,1736,59364382
2020-12-03,알수없음,176,6046368
2020-12-03,애월읍,5796,181340394
2020-12-03,연동,12325,367317508
2020-12-03,영천동,996,39065251
2020-12-03,예래동,690,27332208
2020-12-03,오라동,3743,107478069
2020-12-03,외도동,5404,171811752
2020-12-03,용담1동,1472,44667475
2020-12-03,용담2동,3466,109224075
2020-12-03,우도면,126,4817821
2020-12-03,이도1동,1991,52502638
2020-12-03,이도2동,12496,350833635
2020-12-03,이호동,867,25512572
2020-12-03,일도1동,650,13485521
2020-12-03,일도2동,7123,203275488
2020-12-03,정방동,329,12617145
2020-12-03,조천읍,3945,134973518
2020-12-03,중문동,1966,64003905
2020-12-03,중앙동,563,21277250
2020-12-03,천지동,685,26687577
2020-12-03,추자면,132,6481064
2020-12-03,표선면,1550,48358654
2020-12-03,한경면,843,25600559
2020-12-03,한림읍,2501,102387781
2020-12-03,화북동,5529,189697664
2020-12-03,효돈동,818,27576577
2020-12-04,건입동,2376,89453720
2020-12-04,구좌읍,1698,57112358
2020-12-04,남원읍,2180,84178262
2020-12-04,노형동,15671,458868434
2020-12-04,대륜동,2962,129080148
2020-12-04,대정읍,4024,155413340
2020-12-04,대천동,3109,114278063
2020-12-04,도두동,919,35803636
2020-12-04,동홍동,4510,156759555
2020-12-04,봉개동,730,19584364
2020-12-04,삼도1동,3607,106372685
2020-12-04,삼도2동,2183,93154754
2020-12-04,삼양동,6070,184560973
2020-12-04,서홍동,2321,92746270
2020-12-04,성산읍,1738,57580581
2020-12-04,송산동,600,24453596
2020-12-04,아라동,8585,251310241
2020-12-04,안덕면,1652,54609365
2020-12-04,알수없음,222,6007050
2020-12-04,애월읍,6106,205707037
2020-12-04,연동,13019,404904142
2020-12-04,영천동,919,30402479
2020-12-04,예래동,604,23511510
2020-12-04,오라동,3800,111414510
2020-12-04,외도동,5477,164901143
2020-12-04,용담1동,1528,45796179
2020-12-04,용담2동,3388,86576886
2020-12-04,우도면,101,3349752
2020-12-04,이도1동,2168,61901405
2020-12-04,이도2동,12858,374000014
2020-12-04,이호동,873,30096511
2020-12-04,일도1동,681,20039127
2020-12-04,일도2동,7649,226728756
2020-12-04,정방동,390,14774926
2020-12-04,조천읍,4139,131347311
2020-12-04,중문동,2088,77234999
2020-12-04,중앙동,700,48172065
2020-12-04,천지동,645,30407865
2020-12-04,추자면,116,3948430
2020-12-04,표선면,1483,45104253
2020-12-04,한경면,1015,45480885
2020-12-04,한림읍,2515,99395533
2020-12-04,화북동,5720,158496218
2020-12-04,효돈동,812,31000395
2020-12-05,건입동,2617,87219942
2020-12-05,구좌읍,1996,57892199
2020-12-05,남원읍,2282,94565012
2020-12-05,노형동,17220,509444162
2020-12-05,대륜동,3221,106783790
2020-12-05,대정읍,4516,175514299
2020-12-05,대천동,3430,127903209
2020-12-05,도두동,710,20835061
2020-12-05,동홍동,5202,174651137
2020-12-05,봉개동,766,28558236
2020-12-05,삼도1동,3710,109261707
2020-12-05,삼도2동,2189,68422468
2020-12-05,삼양동,6964,215533041
2020-12-05,서홍동,2570,93438406
2020-12-05,성산읍,1726,57726884
2020-12-05,송산동,853,27928520
2020-12-05,아라동,9215,286918724
2020-12-05,안덕면,2001,85291173
2020-12-05,알수없음,218,7167016
2020-12-05,애월읍,6506,238694097
2020-12-05,연동,13345,456562409
2020-12-05,영천동,914,31077307
2020-12-05,예래동,751,24329492
2020-12-05,오라동,4008,136247429
2020-12-05,외도동,6259,195274489
2020-12-05,용담1동,1692,59510523
2020-12-05,용담2동,4058,118068781
2020-12-05,우도면,137,6918858
2020-12-05,이도1동,2261,67077819
2020-12-05,이도2동,14574,488095279
2020-12-05,이호동,1041,29509121
2020-12-05,일도1동,685,62801652
2020-12-05,일도2동,8713,282092843
2020-12-05,정방동,426,18056555
2020-12-05,조천읍,4658,148087410
2020-12-05,중문동,2189,101244787
2020-12-05,중앙동,671,55663339
2020-12-05,천지동,889,37344045
2020-12-05,추자면,167,5299964
2020-12-05,표선면,1549,50652252
2020-12-05,한경면,996,34298940
2020-12-05,한림읍,2940,114771230
2020-12-05,화북동,6411,193532994
2020-12-05,효돈동,868,35519614
2020-12-06,건입동,1936,57558736
2020-12-06,구좌읍,1743,57976546
2020-12-06,남원읍,1886,67684041
2020-12-06,노형동,15922,477116241
2020-12-06,대륜동,2820,86803952
2020-12-06,대정읍,4064,154335515
2020-12-06,대천동,3297,108392596
2020-12-06,도두동,670,23117404
2020-12-06,동홍동,5496,172398487
2020-12-06,봉개동,833,26425703
2020-12-06,삼도1동,3928,119675199
2020-12-06,삼도2동,1976,58791195
2020-12-06,삼양동,6075,196992759
2020-12-06,서홍동,2495,88125250
2020-12-06,성산읍,1553,51842959
2020-12-06,송산동,700,29845915
2020-12-06,아라동,8256,259121052
2020-12-06,안덕면,1789,67854565
2020-12-06,알수없음,222,6481217
2020-12-06,애월읍,5918,204935262
2020-12-06,연동,12026,358585090
2020-12-06,영천동,893,34208568
2020-12-06,예래동,635,26032054
2020-12-06,오라동,3734,130525164
2020-12-06,외도동,5714,172382718
2020-12-06,용담1동,1554,53140509
2020-12-06,용담2동,3478,95393419
2020-12-06,우도면,157,6970573
2020-12-06,이도1동,2148,73328118
2020-12-06,이도2동,13381,392226505
2020-12-06,이호동,750,25985013
2020-12-06,일도1동,757,22288805
2020-12-06,일도2동,7854,248726548
2020-12-06,정방동,344,12656261
2020-12-06,조천읍,4217,146803765
2020-12-06,중문동,2200,68649494
2020-12-06,중앙동,712,32362343
2020-12-06,천지동,843,29145179
2020-12-06,추자면,96,3703980
2020-12-06,표선면,1437,70479818
2020-12-06,한경면,925,28268686
2020-12-06,한림읍,2804,94795746
2020-12-06,화북동,5888,196885123
2020-12-06,효돈동,664,24717146
2020-12-07,건입동,2062,58893613
2020-12-07,구좌읍,1880,58057593
2020-12-07,남원읍,1940,74344125
2020-12-07,노형동,13843,415536760
2020-12-07,대륜동,2795,92436392
2020-12-07,대정읍,3135,101982585
2020-12-07,대천동,2666,82579567
