,resident_base_year,resident_base_month,resident_emd_nm,resident_sex,resident_resid_reg_pop,resident_foreign_pop,resident_total_pop
1813,2019,10,노형동,여성,27517,1085,28602
1814,2019,10,대륜동,남성,7259,98,7357
1815,2019,10,대륜동,여성,7115,123,7238
1816,2019,10,대정읍,남성,10409,995,11404
1817,2019,10,대정읍,여성,10939,789,11728
1818,2019,10,대천동,남성,7007,103,7110
1819,2019,10,대천동,여성,6797,125,6922
1820,2019,10,도두동,남성,1676,73,1749
1821,2019,10,도두동,여성,1504,62,1566
1822,2019,10,동홍동,남성,11300,623,11923
1823,2019,10,동홍동,여성,11761,650,12411
1824,2019,10,봉개동,남성,2726,42,2768
1825,2019,10,봉개동,여성,2504,53,2557
1826,2019,10,삼도1동,남성,6810,72,6882
1827,2019,10,삼도1동,여성,7076,84,7160
1828,2019,10,삼도2동,남성,4253,156,4409
1829,2019,10,삼도2동,여성,3933,99,4032
1830,2019,10,삼양동,남성,12850,94,12944
1831,2019,10,삼양동,여성,12694,163,12857
1832,2019,10,서홍동,남성,5165,66,5231
1833,2019,10,서홍동,여성,5256,59,5315
1834,2019,10,성산읍,남성,8166,1175,9341
1835,2019,10,성산읍,여성,7440,607,8047
1836,2019,10,송산동,남성,2264,437,2701
1837,2019,10,송산동,여성,2005,168,2173
1838,2019,10,아라동,남성,17263,640,17903
1839,2019,10,아라동,여성,17329,622,17951
1840,2019,10,안덕면,남성,6171,345,6516
1841,2019,10,안덕면,여성,5796,390,6186
1842,2019,10,애월읍,남성,18693,573,19266
1843,2019,10,애월읍,여성,17439,542,17981
1844,2019,10,연동,남성,20355,1066,21421
1845,2019,10,연동,여성,21110,1131,22241
1846,2019,10,영천동,남성,2745,130,2875
1847,2019,10,영천동,여성,2605,65,2670
1848,2019,10,예래동,남성,2053,135,2188
1849,2019,10,예래동,여성,1961,146,2107
1850,2019,10,오라동,남성,7736,118,7854
1851,2019,10,오라동,여성,7551,130,7681
1852,2019,10,외도동,남성,10927,123,11050
1853,2019,10,외도동,여성,10767,178,10945
1854,2019,10,용담1동,남성,3757,40,3797
1855,2019,10,용담1동,여성,3537,54,3591
1856,2019,10,용담2동,남성,7617,81,7698
1857,2019,10,용담2동,여성,7507,182,7689
1858,2019,10,우도면,남성,983,20,1003
1859,2019,10,우도면,여성,899,13,912
1860,2019,10,이도1동,남성,3760,58,3818
1861,2019,10,이도1동,여성,3896,91,3987
1862,2019,10,이도2동,남성,24623,303,24926
1863,2019,10,이도2동,여성,25458,383,25841
1864,2019,10,이호동,남성,2360,87,2447
1865,2019,10,이호동,여성,2212,90,2302
1866,2019,10,일도1동,남성,1439,48,1487
1867,2019,10,일도1동,여성,1308,42,1350
1868,2019,10,일도2동,남성,16668,104,16772
1869,2019,10,일도2동,여성,17188,217,17405
1870,2019,10,정방동,남성,1154,66,1220
1871,2019,10,정방동,여성,1140,59,1199
1872,2019,10,조천읍,남성,12607,342,12949
1873,2019,10,조천읍,여성,11961,245,12206
1874,2019,10,중문동,남성,5773,170,5943
1875,2019,10,중문동,여성,5460,164,5624
1876,2019,10,중앙동,남성,1781,52,1833
1877,2019,10,중앙동,여성,1966,51,2017
1878,2019,10,천지동,남성,1806,64,1870
1879,2019,10,천지동,여성,1753,55,1808
1880,2019,10,추자면,남성,942,318,1260
1881,2019,10,추자면,여성,790,17,807
1882,2019,10,표선면,남성,6336,291,6627
1883,2019,10,표선면,여성,5973,153,6126
1884,2019,10,한경면,남성,4582,251,4833
1885,2019,10,한경면,여성,4490,109,4599
1886,2019,10,한림읍,남성,11013,2383,13396
1887,2019,10,한림읍,여성,10367,1347,11714
1888,2019,10,화북동,남성,12424,238,12662
1889,2019,10,화북동,여성,12446,195,12641
1890,2019,10,효돈동,남성,2685,52,2737
1891,2019,10,효돈동,여성,2618,31,2649
1892,2019,11,건입동,남성,4776,155,4931
1893,2019,11,건입동,여성,4559,97,4656
1894,2019,11,구좌읍,남성,7991,455,8446
1895,2019,11,구좌읍,여성,7565,203,7768
1896,2019,11,남원읍,남성,9738,533,10271
1897,2019,11,남원읍,여성,9198,282,9480
1898,2019,11,노형동,남성,26620,1324,27944
1899,2019,11,노형동,여성,27603,1085,28688
1900,2019,11,대륜동,남성,7277,101,7378
1901,2019,11,대륜동,여성,7113,120,7233
1902,2019,11,대정읍,남성,10426,995,11421
1903,2019,11,대정읍,여성,10941,789,11730
1904,2019,11,대천동,남성,6986,110,7096
1905,2019,11,대천동,여성,6773,127,6900
1906,2019,11,도두동,남성,1671,68,1739
1907,2019,11,도두동,여성,1505,63,1568
1908,2019,11,동홍동,남성,11329,625,11954
1909,2019,11,동홍동,여성,11775,651,12426
1910,2019,11,봉개동,남성,2734,41,2775
1911,2019,11,봉개동,여성,2521,51,2572
1912,2019,11,삼도1동,남성,6797,68,6865
1913,2019,11,삼도1동,여성,7070,86,7156
1914,2019,11,삼도2동,남성,4258,162,4420
1915,2019,11,삼도2동,여성,3924,105,4029
1916,2019,11,삼양동,남성,12877,97,12974
1917,2019,11,삼양동,여성,12734,165,12899
1918,2019,11,서홍동,남성,5177,67,5244
1919,2019,11,서홍동,여성,5259,59,5318
1920,2019,11,성산읍,남성,8153,1201,9354
1921,2019,11,성산읍,여성,7451,609,8060
1922,2019,11,송산동,남성,2255,436,2691
1923,2019,11,송산동,여성,2007,170,2177
1924,2019,11,아라동,남성,17310,639,17949
1925,2019,11,아라동,여성,17417,631,18048
1926,2019,11,안덕면,남성,6190,341,6531
1927,2019,11,안덕면,여성,5798,385,6183
1928,2019,11,애월읍,남성,18698,568,19266
1929,2019,11,애월읍,여성,17484,549,18033
1930,2019,11,연동,남성,20370,1079,21449
1931,2019,11,연동,여성,21104,1129,22233
1932,2019,11,영천동,남성,2743,128,2871
1933,2019,11,영천동,여성,2608,64,2672
1934,2019,11,예래동,남성,2036,134,2170
1935,2019,11,예래동,여성,1961,149,2110
1936,2019,11,오라동,남성,7739,119,7858
1937,2019,11,오라동,여성,7561,131,7692
1938,2019,11,외도동,남성,10943,121,11064
1939,2019,11,외도동,여성,10777,179,10956
1940,2019,11,용담1동,남성,3731,43,3774
1941,2019,11,용담1동,여성,3519,52,3571
1942,2019,11,용담2동,남성,7593,80,7673
1943,2019,11,용담2동,여성,7491,179,7670
1944,2019,11,우도면,남성,979,20,999
1945,2019,11,우도면,여성,883,12,895
1946,2019,11,이도1동,남성,3752,57,3809
1947,2019,11,이도1동,여성,3865,85,3950
1948,2019,11,이도2동,남성,24599,297,24896
1949,2019,11,이도2동,여성,25439,386,25825
1950,2019,11,이호동,남성,2357,91,2448
1951,2019,11,이호동,여성,2190,93,2283
1952,2019,11,일도1동,남성,1426,46,1472
1953,2019,11,일도1동,여성,1305,42,1347
1954,2019,11,일도2동,남성,16630,105,16735
1955,2019,11,일도2동,여성,17161,218,17379
1956,2019,11,정방동,남성,1148,68,1216
1957,2019,11,정방동,여성,1141,60,1201
1958,2019,11,조천읍,남성,12637,367,13004
1959,2019,11,조천읍,여성,11977,257,12234
1960,2019,11,중문동,남성,5795,171,5966
1961,2019,11,중문동,여성,5499,158,5657
1962,2019,11,중앙동,남성,1765,47,1812
1963,2019,11,중앙동,여성,1960,50,2010
1964,2019,11,천지동,남성,1803,63,1866
1965,2019,11,천지동,여성,1745,54,1799
1966,2019,11,추자면,남성,946,329,1275
1967,2019,11,추자면,여성,789,17,806
1968,2019,11,표선면,남성,6354,286,6640
1969,2019,11,표선면,여성,5964,157,6121
1970,2019,11,한경면,남성,4577,260,4837
1971,2019,11,한경면,여성,4482,108,4590
1972,2019,11,한림읍,남성,11023,2396,13419
1973,2019,11,한림읍,여성,10377,1353,11730
1974,2019,11,화북동,남성,12447,234,12681
1975,2019,11,화북동,여성,12447,195,12642
1976,2019,11,효돈동,남성,2683,50,2733
1977,2019,11,효돈동,여성,2614,30,2644
1978,2019,12,건입동,남성,4774,163,4937
1979,2019,12,건입동,여성,4537,97,4634
1980,2019,12,구좌읍,남성,8014,440,8454
1981,2019,12,구좌읍,여성,7575,203,7778
1982,2019,12,남원읍,남성,9739,527,10266
1983,2019,12,남원읍,여성,9166,275,9441
1984,2019,12,노형동,남성,26628,1295,27923
1985,2019,12,노형동,여성,27594,1094,28688
1986,2019,12,대륜동,남성,7292,98,7390
1987,2019,12,대륜동,여성,7151,116,7267
1988,2019,12,대정읍,남성,10392,991,11383
1989,2019,12,대정읍,여성,10942,780,11722
1990,2019,12,대천동,남성,6997,102,7099
1991,2019,12,대천동,여성,6788,123,6911
1992,2019,12,도두동,남성,1673,68,1741
1993,2019,12,도두동,여성,1513,60,1573
1994,2019,12,동홍동,남성,11341,621,11962
1995,2019,12,동홍동,여성,11777,650,12427
1996,2019,12,봉개동,남성,2740,42,2782
1997,2019,12,봉개동,여성,2530,51,2581
1998,2019,12,삼도1동,남성,6788,66,6854
1999,2019,12,삼도1동,여성,7066,85,7151
2000,2019,12,삼도2동,남성,4254,160,4414
2001,2019,12,삼도2동,여성,3920,99,4019
2002,2019,12,삼양동,남성,12933,101,13034
2003,2019,12,삼양동,여성,12769,162,12931
2004,2019,12,서홍동,남성,5171,67,5238
2005,2019,12,서홍동,여성,5262,59,5321
2006,2019,12,성산읍,남성,8140,1189,9329
2007,2019,12,성산읍,여성,7417,592,8009
2008,2019,12,송산동,남성,2264,436,2700
2009,2019,12,송산동,여성,2022,171,2193
2010,2019,12,아라동,남성,17352,615,17967
2011,2019,12,아라동,여성,17454,603,18057
2012,2019,12,안덕면,남성,6218,324,6542
2013,2019,12,안덕면,여성,5805,364,6169
2014,2019,12,애월읍,남성,18718,571,19289
2015,2019,12,애월읍,여성,17515,541,18056
2016,2019,12,연동,남성,20376,1062,21438
2017,2019,12,연동,여성,21137,1133,22270
2018,2019,12,영천동,남성,2705,131,2836
2019,2019,12,영천동,여성,2584,65,2649
2020,2019,12,예래동,남성,2023,130,2153
2021,2019,12,예래동,여성,1951,143,2094
2022,2019,12,오라동,남성,7741,122,7863
2023,2019,12,오라동,여성,7593,132,7725
2024,2019,12,외도동,남성,11002,125,11127
2025,2019,12,외도동,여성,10799,182,10981
2026,2019,12,용담1동,남성,3714,41,3755
2027,2019,12,용담1동,여성,3511,49,3560
2028,2019,12,용담2동,남성,7580,77,7657
2029,2019,12,용담2동,여성,7494,177,7671
2030,2019,12,우도면,남성,974,19,993
2031,2019,12,우도면,여성,888,11,899
2032,2019,12,이도1동,남성,3773,56,3829
2033,2019,12,이도1동,여성,3876,91,3967
2034,2019,12,이도2동,남성,24554,305,24859
2035,2019,12,이도2동,여성,25410,386,25796
2036,2019,12,이호동,남성,2374,95,2469
2037,2019,12,이호동,여성,2195,100,2295
2038,2019,12,일도1동,남성,1423,43,1466
2039,2019,12,일도1동,여성,1301,42,1343
2040,2019,12,일도2동,남성,16565,102,16667
2041,2019,12,일도2동,여성,17118,213,17331
2042,2019,12,정방동,남성,1142,66,1208
2043,2019,12,정방동,여성,1134,57,1191
2044,2019,12,조천읍,남성,12666,374,13040
2045,2019,12,조천읍,여성,12004,269,12273
2046,2019,12,중문동,남성,5825,171,5996
2047,2019,12,중문동,여성,5512,157,5669
2048,2019,12,중앙동,남성,1755,42,1797
2049,2019,12,중앙동,여성,1950,51,2001
2050,2019,12,천지동,남성,1801,58,1859
2051,2019,12,천지동,여성,1743,54,1797
2052,2019,12,추자면,남성,941,311,1252
2053,2019,12,추자면,여성,792,13,805
2054,2019,12,표선면,남성,6331,285,6616
2055,2019,12,표선면,여성,5953,153,6106
2056,2019,12,한경면,남성,4552,261,4813
2057,2019,12,한경면,여성,4485,107,4592
2058,2019,12,한림읍,남성,11011,2383,13394
2059,2019,12,한림읍,여성,10354,1332,11686
2060,2019,12,화북동,남성,12413,226,12639
2061,2019,12,화북동,여성,12442,190,12632
2062,2019,12,효돈동,남성,2676,47,2723
2063,2019,12,효돈동,여성,2615,28,2643
2064,2020,1,건입동,남성,4721,164,4885
2065,2020,1,건입동,여성,4509,102,4611
2066,2020,1,구좌읍,남성,8004,448,8452
2067,2020,1,구좌읍,여성,7545,206,7751
2068,2020,1,남원읍,남성,9726,526,10252
2069,2020,1,남원읍,여성,9138,272,9410
2070,2020,1,노형동,남성,26590,1298,27888
2071,2020,1,노형동,여성,27558,1102,28660
2072,2020,1,대륜동,남성,7319,99,7418
2073,2020,1,대륜동,여성,7158,116,7274
2074,2020,1,대정읍,남성,10422,993,11415
2075,2020,1,대정읍,여성,10932,791,11723
2076,2020,1,대천동,남성,7002,100,7102
2077,2020,1,대천동,여성,6754,124,6878
2078,2020,1,도두동,남성,1685,67,1752
2079,2020,1,도두동,여성,1517,61,1578
2080,2020,1,동홍동,남성,11350,621,11971
2081,2020,1,동홍동,여성,11787,650,12437
2082,2020,1,봉개동,남성,2738,43,2781
2083,2020,1,봉개동,여성,2534,51,2585
2084,2020,1,삼도1동,남성,6758,65,6823
2085,2020,1,삼도1동,여성,7013,84,7097
2086,2020,1,삼도2동,남성,4229,158,4387
2087,2020,1,삼도2동,여성,3912,103,4015
2088,2020,1,삼양동,남성,12948,100,13048
2089,2020,1,삼양동,여성,12764,160,12924
2090,2020,1,서홍동,남성,5189,66,5255
2091,2020,1,서홍동,여성,5290,61,5351
2092,2020,1,성산읍,남성,8106,1204,9310
2093,2020,1,성산읍,여성,7383,598,7981
2094,2020,1,송산동,남성,2256,436,2692
2095,2020,1,송산동,여성,2009,170,2179
2096,2020,1,아라동,남성,17365,617,17982
2097,2020,1,아라동,여성,17514,601,18115
2098,2020,1,안덕면,남성,6234,335,6569
2099,2020,1,안덕면,여성,5819,370,6189
2100,2020,1,애월읍,남성,18697,578,19275
2101,2020,1,애월읍,여성,17489,546,18035
2102,2020,1,연동,남성,20358,1070,21428
2103,2020,1,연동,여성,21129,1154,22283
2104,2020,1,영천동,남성,2704,130,2834
2105,2020,1,영천동,여성,2597,64,2661
2106,2020,1,예래동,남성,2019,133,2152
2107,2020,1,예래동,여성,1964,144,2108
2108,2020,1,오라동,남성,7770,121,7891
2109,2020,1,오라동,여성,7627,136,7763
2110,2020,1,외도동,남성,10958,130,11088
2111,2020,1,외도동,여성,10784,186,10970
2112,2020,1,용담1동,남성,3745,41,3786
2113,2020,1,용담1동,여성,3516,51,3567
2114,2020,1,용담2동,남성,7565,80,7645
2115,2020,1,용담2동,여성,7486,178,7664
2116,2020,1,우도면,남성,972,19,991
2117,2020,1,우도면,여성,888,11,899
2118,2020,1,이도1동,남성,3784,55,3839
2119,2020,1,이도1동,여성,3904,91,3995
2120,2020,1,이도2동,남성,24525,305,24830
2121,2020,1,이도2동,여성,25428,387,25815
2122,2020,1,이호동,남성,2368,95,2463
2123,2020,1,이호동,여성,2205,102,2307
2124,2020,1,일도1동,남성,1413,43,1456
2125,2020,1,일도1동,여성,1288,41,1329
2126,2020,1,일도2동,남성,16549,101,16650
2127,2020,1,일도2동,여성,17063,213,17276
2128,2020,1,정방동,남성,1137,66,1203
2129,2020,1,정방동,여성,1121,57,1178
2130,2020,1,조천읍,남성,12747,376,13123
2131,2020,1,조천읍,여성,12056,275,12331
2132,2020,1,중문동,남성,5838,170,6008
2133,2020,1,중문동,여성,5527,158,5685
2134,2020,1,중앙동,남성,1741,42,1783
2135,2020,1,중앙동,여성,1935,52,1987
2136,2020,1,천지동,남성,1814,57,1871
2137,2020,1,천지동,여성,1744,54,1798
2138,2020,1,추자면,남성,929,314,1243
2139,2020,1,추자면,여성,788,13,801
2140,2020,1,표선면,남성,6312,289,6601
2141,2020,1,표선면,여성,5936,148,6084
2142,2020,1,한경면,남성,4559,262,4821
2143,2020,1,한경면,여성,4485,108,4593
2144,2020,1,한림읍,남성,11004,2375,13379
2145,2020,1,한림읍,여성,10369,1328,11697
2146,2020,1,화북동,남성,12408,227,12635
2147,2020,1,화북동,여성,12442,191,12633
2148,2020,1,효돈동,남성,2673,47,2720
2149,2020,1,효돈동,여성,2611,28,2639
2150,2020,2,건입동,남성,4705,169,4874
2151,2020,2,건입동,여성,4504,104,4608
2152,2020,2,구좌읍,남성,8008,442,8450
2153,2020,2,구좌읍,여성,7546,206,7752
2154,2020,2,남원읍,남성,9716,526,10242
2155,2020,2,남원읍,여성,9138,272,9410
2156,2020,2,노형동,남성,26643,1286,27929
2157,2020,2,노형동,여성,27601,1106,28707
2158,2020,2,대륜동,남성,7317,100,7417
2159,2020,2,대륜동,여성,7175,121,7296
2160,2020,2,대정읍,남성,10417,994,11411
2161,2020,2,대정읍,여성,10912,789,11701
2162,2020,2,대천동,남성,7015,99,7114
2163,2020,2,대천동,여성,6775,125,6900
2164,2020,2,도두동,남성,1697,68,1765
2165,2020,2,도두동,여성,1524,62,1586
2166,2020,2,동홍동,남성,11336,620,11956
2167,2020,2,동홍동,여성,11800,650,12450
2168,2020,2,봉개동,남성,2739,45,2784
2169,2020,2,봉개동,여성,2526,51,2577
2170,2020,2,삼도1동,남성,6754,65,6819
2171,2020,2,삼도1동,여성,6989,84,7073
2172,2020,2,삼도2동,남성,4215,160,4375
2173,2020,2,삼도2동,여성,3901,107,4008
2174,2020,2,삼양동,남성,12962,99,13061
2175,2020,2,삼양동,여성,12767,161,12928
2176,2020,2,서홍동,남성,5193,64,5257
2177,2020,2,서홍동,여성,5277,56,5333
2178,2020,2,성산읍,남성,8075,1191,9266
2179,2020,2,성산읍,여성,7359,600,7959
2180,2020,2,송산동,남성,2246,431,2677
2181,2020,2,송산동,여성,2017,174,2191
2182,2020,2,아라동,남성,17399,603,18002
2183,2020,2,아라동,여성,17556,583,18139
2184,2020,2,안덕면,남성,6224,327,6551
2185,2020,2,안덕면,여성,5820,367,6187
2186,2020,2,애월읍,남성,18784,566,19350
2187,2020,2,애월읍,여성,17549,547,18096
2188,2020,2,연동,남성,20329,1080,21409
2189,2020,2,연동,여성,21157,1169,22326
2190,2020,2,영천동,남성,2691,126,2817
2191,2020,2,영천동,여성,2590,64,2654
2192,2020,2,예래동,남성,2021,135,2156
2193,2020,2,예래동,여성,1957,146,2103
2194,2020,2,오라동,남성,7788,122,7910
2195,2020,2,오라동,여성,7637,136,7773
2196,2020,2,외도동,남성,10943,126,11069
2197,2020,2,외도동,여성,10814,183,10997
2198,2020,2,용담1동,남성,3733,44,3777
2199,2020,2,용담1동,여성,3508,53,3561
2200,2020,2,용담2동,남성,7572,79,7651
2201,2020,2,용담2동,여성,7479,174,7653
2202,2020,2,우도면,남성,971,18,989
2203,2020,2,우도면,여성,872,11,883
2204,2020,2,이도1동,남성,3797,54,3851
2205,2020,2,이도1동,여성,3905,89,3994
2206,2020,2,이도2동,남성,24529,305,24834
2207,2020,2,이도2동,여성,25413,395,25808
2208,2020,2,이호동,남성,2360,90,2450
2209,2020,2,이호동,여성,2193,103,2296
2210,2020,2,일도1동,남성,1401,42,1443
2211,2020,2,일도1동,여성,1270,39,1309
2212,2020,2,일도2동,남성,16538,101,16639
2213,2020,2,일도2동,여성,17040,213,17253
2214,2020,2,정방동,남성,1137,67,1204
2215,2020,2,정방동,여성,1122,59,1181
2216,2020,2,조천읍,남성,12820,369,13189
2217,2020,2,조천읍,여성,12117,283,12400
2218,2020,2,중문동,남성,5838,169,6007
2219,2020,2,중문동,여성,5533,157,5690
2220,2020,2,중앙동,남성,1735,46,1781
2221,2020,2,중앙동,여성,1927,52,1979
2222,2020,2,천지동,남성,1804,56,1860
2223,2020,2,천지동,여성,1731,54,1785
2224,2020,2,추자면,남성,931,302,1233
2225,2020,2,추자면,여성,798,14,812
2226,2020,2,표선면,남성,6311,288,6599
2227,2020,2,표선면,여성,5941,149,6090
2228,2020,2,한경면,남성,4560,259,4819
2229,2020,2,한경면,여성,4485,112,4597
2230,2020,2,한림읍,남성,10985,2367,13352
2231,2020,2,한림읍,여성,10341,1328,11669
2232,2020,2,화북동,남성,12383,222,12605
2233,2020,2,화북동,여성,12418,190,12608
2234,2020,2,효돈동,남성,2673,47,2720
2235,2020,2,효돈동,여성,2597,27,2624
2236,2020,3,건입동,남성,4694,161,4855
2237,2020,3,건입동,여성,4508,102,4610
2238,2020,3,구좌읍,남성,7989,425,8414
2239,2020,3,구좌읍,여성,7525,200,7725
2240,2020,3,남원읍,남성,9692,517,10209
2241,2020,3,남원읍,여성,9132,274,9406
2242,2020,3,노형동,남성,26620,1271,27891
2243,2020,3,노형동,여성,27573,1082,28655
2244,2020,3,대륜동,남성,7299,98,7397
2245,2020,3,대륜동,여성,7165,116,7281
2246,2020,3,대정읍,남성,10424,982,11406
2247,2020,3,대정읍,여성,10914,786,11700
2248,2020,3,대천동,남성,6988,96,7084
2249,2020,3,대천동,여성,6769,121,6890
2250,2020,3,도두동,남성,1688,65,1753
2251,2020,3,도두동,여성,1514,60,1574
2252,2020,3,동홍동,남성,11361,606,11967
2253,2020,3,동홍동,여성,11826,639,12465
2254,2020,3,봉개동,남성,2747,46,2793
2255,2020,3,봉개동,여성,2511,49,2560
2256,2020,3,삼도1동,남성,6740,65,6805
2257,2020,3,삼도1동,여성,6971,82,7053
2258,2020,3,삼도2동,남성,4193,162,4355
2259,2020,3,삼도2동,여성,3882,109,3991
2260,2020,3,삼양동,남성,12949,97,13046
2261,2020,3,삼양동,여성,12807,160,12967
2262,2020,3,서홍동,남성,5190,65,5255
2263,2020,3,서홍동,여성,5261,54,5315
2264,2020,3,성산읍,남성,8040,1171,9211
2265,2020,3,성산읍,여성,7301,595,7896
2266,2020,3,송산동,남성,2235,423,2658
2267,2020,3,송산동,여성,2010,173,2183
2268,2020,3,아라동,남성,17404,596,18000
2269,2020,3,아라동,여성,17604,563,18167
2270,2020,3,안덕면,남성,6228,317,6545
2271,2020,3,안덕면,여성,5792,337,6129
2272,2020,3,애월읍,남성,18789,548,19337
2273,2020,3,애월읍,여성,17570,526,18096
2274,2020,3,연동,남성,20290,1059,21349
2275,2020,3,연동,여성,21145,1154,22299
2276,2020,3,영천동,남성,2698,123,2821
2277,2020,3,영천동,여성,2599,61,2660
2278,2020,3,예래동,남성,2016,127,2143
2279,2020,3,예래동,여성,1948,144,2092
2280,2020,3,오라동,남성,7835,118,7953
2281,2020,3,오라동,여성,7687,129,7816
2282,2020,3,외도동,남성,10942,119,11061
2283,2020,3,외도동,여성,10831,184,11015
2284,2020,3,용담1동,남성,3724,41,3765
2285,2020,3,용담1동,여성,3502,51,3553
2286,2020,3,용담2동,남성,7569,81,7650
2287,2020,3,용담2동,여성,7468,171,7639
2288,2020,3,우도면,남성,963,15,978
2289,2020,3,우도면,여성,865,11,876
2290,2020,3,이도1동,남성,3806,53,3859
2291,2020,3,이도1동,여성,3885,81,3966
2292,2020,3,이도2동,남성,24570,298,24868
2293,2020,3,이도2동,여성,25441,385,25826
2294,2020,3,이호동,남성,2367,90,2457
2295,2020,3,이호동,여성,2193,102,2295
2296,2020,3,일도1동,남성,1405,40,1445
2297,2020,3,일도1동,여성,1271,37,1308
2298,2020,3,일도2동,남성,16477,100,16577
2299,2020,3,일도2동,여성,17016,213,17229
2300,2020,3,정방동,남성,1130,64,1194
2301,2020,3,정방동,여성,1113,59,1172
2302,2020,3,조천읍,남성,12812,365,13177
2303,2020,3,조천읍,여성,12152,279,12431
2304,2020,3,중문동,남성,5866,170,6036
2305,2020,3,중문동,여성,5510,155,5665
2306,2020,3,중앙동,남성,1711,44,1755
2307,2020,3,중앙동,여성,1923,52,1975
2308,2020,3,천지동,남성,1811,55,1866
2309,2020,3,천지동,여성,1735,51,1786
2310,2020,3,추자면,남성,918,290,1208
2311,2020,3,추자면,여성,786,14,800
2312,2020,3,표선면,남성,6308,281,6589
2313,2020,3,표선면,여성,5955,143,6098
2314,2020,3,한경면,남성,4566,249,4815
2315,2020,3,한경면,여성,4484,110,4594
2316,2020,3,한림읍,남성,10970,2340,13310
2317,2020,3,한림읍,여성,10310,1322,11632
2318,2020,3,화북동,남성,12351,215,12566
2319,2020,3,화북동,여성,12392,184,12576
2320,2020,3,효돈동,남성,2680,47,2727
2321,2020,3,효돈동,여성,2607,27,2634
2322,2020,4,건입동,남성,4680,153,4833
2323,2020,4,건입동,여성,4490,97,4587
2324,2020,4,구좌읍,남성,7949,422,8371
2325,2020,4,구좌읍,여성,7484,196,7680
2326,2020,4,남원읍,남성,9688,504,10192
2327,2020,4,남원읍,여성,9125,267,9392
2328,2020,4,노형동,남성,26666,1253,27919
2329,2020,4,노형동,여성,27588,1078,28666
2330,2020,4,대륜동,남성,7311,98,7409
2331,2020,4,대륜동,여성,7150,115,7265
2332,2020,4,대정읍,남성,10414,983,11397
2333,2020,4,대정읍,여성,10899,782,11681
2334,2020,4,대천동,남성,7037,96,7133
2335,2020,4,대천동,여성,6802,119,6921
2336,2020,4,도두동,남성,1691,65,1756
2337,2020,4,도두동,여성,1519,61,1580
2338,2020,4,동홍동,남성,11358,604,11962
2339,2020,4,동홍동,여성,11821,635,12456
2340,2020,4,봉개동,남성,2750,46,2796
2341,2020,4,봉개동,여성,2522,46,2568
2342,2020,4,삼도1동,남성,6727,67,6794
2343,2020,4,삼도1동,여성,6970,87,7057
2344,2020,4,삼도2동,남성,4216,160,4376
2345,2020,4,삼도2동,여성,3893,108,4001
2346,2020,4,삼양동,남성,12935,97,13032
2347,2020,4,삼양동,여성,12791,157,12948
2348,2020,4,서홍동,남성,5172,64,5236
2349,2020,4,서홍동,여성,5252,51,5303
2350,2020,4,성산읍,남성,8016,1161,9177
2351,2020,4,성산읍,여성,7274,591,7865
2352,2020,4,송산동,남성,2224,420,2644
2353,2020,4,송산동,여성,1999,170,2169
2354,2020,4,아라동,남성,17486,571,18057
2355,2020,4,아라동,여성,17658,512,18170
2356,2020,4,안덕면,남성,6190,309,6499
2357,2020,4,안덕면,여성,5790,333,6123
2358,2020,4,애월읍,남성,18806,541,19347
2359,2020,4,애월읍,여성,17590,507,18097
2360,2020,4,연동,남성,20323,1023,21346
2361,2020,4,연동,여성,21177,1128,22305
2362,2020,4,영천동,남성,2700,122,2822
2363,2020,4,영천동,여성,2588,59,2647
2364,2020,4,예래동,남성,2031,124,2155
2365,2020,4,예래동,여성,1923,145,2068
2366,2020,4,오라동,남성,7877,118,7995
2367,2020,4,오라동,여성,7734,130,7864
2368,2020,4,외도동,남성,10964,120,11084
2369,2020,4,외도동,여성,10841,185,11026
2370,2020,4,용담1동,남성,3709,41,3750
2371,2020,4,용담1동,여성,3504,50,3554
2372,2020,4,용담2동,남성,7569,80,7649
2373,2020,4,용담2동,여성,7441,168,7609
2374,2020,4,우도면,남성,953,15,968
2375,2020,4,우도면,여성,859,11,870
2376,2020,4,이도1동,남성,3809,53,3862
2377,2020,4,이도1동,여성,3877,83,3960
2378,2020,4,이도2동,남성,24591,292,24883
2379,2020,4,이도2동,여성,25449,384,25833
2380,2020,4,이호동,남성,2372,89,2461
2381,2020,4,이호동,여성,2204,102,2306
2382,2020,4,일도1동,남성,1411,39,1450
2383,2020,4,일도1동,여성,1264,38,1302
2384,2020,4,일도2동,남성,16429,98,16527
2385,2020,4,일도2동,여성,16976,214,17190
2386,2020,4,정방동,남성,1123,65,1188
2387,2020,4,정방동,여성,1115,59,1174
2388,2020,4,조천읍,남성,12828,368,13196
2389,2020,4,조천읍,여성,12167,283,12450
2390,2020,4,중문동,남성,5864,169,6033
2391,2020,4,중문동,여성,5526,154,5680
2392,2020,4,중앙동,남성,1720,42,1762
2393,2020,4,중앙동,여성,1914,51,1965
2394,2020,4,천지동,남성,1803,54,1857
2395,2020,4,천지동,여성,1742,53,1795
2396,2020,4,추자면,남성,914,284,1198
2397,2020,4,추자면,여성,784,12,796
2398,2020,4,표선면,남성,6316,278,6594
2399,2020,4,표선면,여성,5970,142,6112
2400,2020,4,한경면,남성,4540,247,4787
2401,2020,4,한경면,여성,4481,109,4590
2402,2020,4,한림읍,남성,10950,2329,13279
2403,2020,4,한림읍,여성,10302,1317,11619
