base_date,emd_nm,short_nationality_CHN,short_nationality_ETC,short_nationality_HKG,short_nationality_IDN,short_nationality_JPN,short_nationality_MYS,short_nationality_SGP,short_nationality_THA,short_nationality_USA,short_nationality_VNM,short_visit_pop_cnt
2020-03,동홍동,744,160,47,44,63,68,23,5,257,1,8594.8932
2020-03,봉개동,684,720,460,239,27,80,125,404,176,92,13951.0338
2020-03,삼도1동,231,145,78,0,85,143,0,0,39,0,2956.389399999999
2020-03,삼도2동,547,218,27,17,128,189,3,44,144,0,6602.462100000002
2020-03,삼양동,676,611,76,10,15,7,0,7,53,0,3574.415799999999
2020-03,서홍동,744,744,719,442,208,368,381,474,375,279,198806.41079999998
2020-03,성산읍,744,722,195,303,59,221,83,142,184,53,17149.702299999994
2020-03,송산동,420,104,33,279,26,22,14,74,54,63,2883.8390999999997
2020-03,아라동,744,336,103,31,10,177,7,4,578,200,11423.889900000002
2020-03,안덕면,737,735,240,99,182,201,32,128,406,224,18346.229099999997
2020-03,애월읍,744,744,743,590,263,520,601,643,412,337,136194.7322
2020-03,연동,744,719,654,10,298,101,165,73,613,170,60334.90560000001
2020-03,영천동,613,705,518,212,24,125,166,293,160,185,14045.6726
2020-03,예래동,608,186,11,31,92,57,1,0,40,0,4367.332499999998
2020-03,오라동,532,269,31,31,11,128,37,3,397,414,6261.8412
2020-03,외도동,444,335,1,0,39,17,0,19,28,25,2755.4733
2020-03,용담1동,492,311,35,0,148,62,0,0,83,0,3822.5219000000006
2020-03,용담2동,637,446,63,33,242,211,40,74,123,32,14374.5644
2020-03,우도면,728,676,442,96,3,162,186,275,128,30,12345.5975
2020-03,이도1동,525,200,143,0,36,7,1,6,110,37,3131.198799999999
2020-03,이도2동,715,639,107,0,246,75,0,51,171,2,13886.695399999999
2020-03,이호동,636,45,0,0,75,3,0,56,28,0,3202.398499999999
2020-03,일도1동,215,124,0,24,25,9,2,2,8,0,1116.5350999999996
2020-03,일도2동,487,250,125,20,47,27,0,91,80,0,3409.160099999999
2020-03,정방동,710,363,5,31,0,179,5,80,157,32,7412.0895
2020-03,조천읍,738,671,184,54,55,155,116,229,340,166,17798.380999999994
2020-03,중문동,744,712,512,253,122,337,298,307,269,88,32275.183399999998
2020-03,중앙동,692,166,1,4,36,42,3,0,17,16,6321.648099999999
2020-03,천지동,605,193,13,0,2,137,3,0,2,1,3624.9967999999994
2020-03,추자면,646,730,406,171,40,173,159,347,227,126,15307.874799999998
2020-03,표선면,709,678,274,179,41,124,145,169,163,215,11846.994399999998
2020-03,한경면,744,393,90,25,24,11,43,110,6,26,8421.370499999999
2020-03,한림읍,744,726,379,305,64,346,183,396,213,362,29661.4429
2020-03,화북동,431,509,29,0,108,4,0,0,194,0,4516.1203000000005
2020-03,효돈동,620,111,5,60,2,2,2,7,2,0,2085.2764
2020-04,건입동,556,442,118,170,0,86,54,143,131,52,5146.694300000001
2020-04,구좌읍,672,447,63,322,0,173,89,52,67,0,6556.734100000001
2020-04,남원읍,720,720,708,495,24,238,502,679,342,250,51331.304599999996
2020-04,노형동,696,640,284,10,29,307,119,76,621,130,16389.712700000004
2020-04,대륜동,314,458,132,65,0,94,21,63,383,201,5041.5362000000005
2020-04,대정읍,713,287,51,337,44,7,0,24,413,0,8853.2881
2020-04,대천동,199,609,86,41,0,35,40,35,10,0,4009.6552999999985
2020-04,도두동,299,98,49,1,0,20,24,0,12,0,2220.632
2020-04,동홍동,649,65,47,0,0,0,24,3,406,0,6157.2723
2020-04,봉개동,603,691,504,96,33,61,108,455,158,31,11398.7627
2020-04,삼도1동,255,55,0,0,0,0,0,0,134,0,1402.3914999999997
2020-04,삼도2동,317,418,49,0,2,0,0,0,11,0,2657.7979999999993
2020-04,삼양동,585,176,0,0,0,201,0,1,54,0,3622.9872
2020-04,서홍동,720,720,680,358,24,392,360,646,426,318,170575.26249999995
2020-04,성산읍,652,358,290,258,98,3,109,212,100,3,5816.140799999999
2020-04,송산동,441,35,32,1,0,3,3,15,36,2,1653.8223999999998
2020-04,아라동,693,457,93,26,0,0,0,41,319,284,6895.869999999999
2020-04,안덕면,554,667,110,0,0,217,3,34,461,0,6574.104
2020-04,애월읍,720,720,699,548,80,401,452,685,564,392,90465.0732
2020-04,연동,720,712,355,0,53,1,0,71,596,26,28472.840500000013
2020-04,영천동,637,700,471,216,0,154,166,589,209,90,16149.535
2020-04,예래동,606,76,247,0,0,25,47,25,43,0,3809.6002999999996
2020-04,오라동,76,310,0,0,0,24,0,1,381,0,1931.4313
2020-04,외도동,420,204,1,0,0,6,3,0,387,0,2351.8789
2020-04,용담1동,218,276,0,0,0,0,0,11,0,0,1255.2031000000002
2020-04,용담2동,328,377,188,8,24,18,37,45,99,66,3465.6615999999995
2020-04,우도면,406,619,392,69,49,53,138,370,140,125,8163.343200000002
2020-04,이도1동,428,543,66,0,0,2,0,28,391,2,4114.2817
2020-04,이도2동,689,650,153,2,1,32,37,218,353,0,10743.181799999998
2020-04,이호동,25,171,27,0,0,20,0,5,132,0,706.2324999999998
2020-04,일도1동,95,7,1,0,0,0,0,0,0,0,268.24100000000004
2020-04,일도2동,708,343,2,7,73,0,0,51,206,0,5434.056299999999
2020-04,정방동,668,105,31,31,0,15,82,0,53,0,3775.824
2020-04,조천읍,673,629,307,88,217,135,58,337,334,30,12225.361099999998
2020-04,중문동,716,713,564,202,35,125,253,556,258,106,26157.835799999997
2020-04,중앙동,627,32,50,0,0,0,0,0,3,0,3772.4719000000014
2020-04,천지동,326,171,8,0,0,25,4,0,47,0,1663.0036
2020-04,추자면,646,691,459,217,57,104,169,486,213,68,15310.031799999999
2020-04,표선면,676,501,200,115,0,88,126,278,232,7,9262.182999999999
2020-04,한경면,523,334,158,39,24,35,6,132,9,31,4457.9905
2020-04,한림읍,720,677,475,619,295,329,149,423,708,86,26899.7668
2020-04,화북동,396,33,84,0,0,0,0,0,84,0,1549.4342000000001
2020-04,효돈동,224,414,28,24,0,0,0,0,3,0,1553.4959000000003
2020-05,건입동,393,384,252,537,0,9,39,237,166,54,714.0263
2020-05,구좌읍,709,394,238,96,3,8,2,57,108,5,447.55929999999995
2020-05,남원읍,744,744,733,637,60,274,523,741,519,363,9718.207699999997
2020-05,노형동,744,456,130,13,0,17,2,63,489,224,1471.6965
2020-05,대륜동,340,205,123,29,0,3,0,102,517,4,484.41760000000005
2020-05,대정읍,744,332,8,29,0,0,208,168,256,149,1070.8795
2020-05,대천동,545,305,128,0,0,12,9,39,161,0,327.6546
2020-05,도두동,459,95,68,2,0,0,0,1,14,0,127.82780000000004
2020-05,동홍동,537,487,159,7,0,2,24,87,53,0,380.85839999999996
2020-05,봉개동,640,666,418,110,0,31,92,573,197,15,1364.9765999999997
2020-05,삼도1동,519,33,37,0,0,0,0,1,1,69,241.81129999999996
2020-05,삼도2동,527,90,42,143,0,0,0,36,37,0,232.43439999999998
2020-05,삼양동,604,107,0,0,0,0,0,2,83,44,216.33419999999995
2020-05,서홍동,744,744,726,349,121,307,299,740,421,302,11984.469099999997
2020-05,성산읍,692,617,225,328,0,128,48,325,71,61,1055.4803999999997
2020-05,송산동,225,144,70,2,0,0,55,35,4,159,233.79680000000002
2020-05,아라동,730,363,139,2,0,2,0,115,557,1,957.9902000000002
2020-05,안덕면,590,622,28,25,0,8,0,33,268,0,707.3057
2020-05,애월읍,744,744,738,504,32,328,351,733,737,532,9523.290599999998
2020-05,연동,744,607,168,10,374,130,154,0,478,28,2155.202
2020-05,영천동,719,726,519,200,24,49,88,573,292,110,1994.1594999999998
2020-05,예래동,716,428,128,69,0,24,0,29,176,1,470.87059999999997
2020-05,오라동,589,277,8,0,0,0,0,4,443,0,645.3641
2020-05,외도동,569,313,0,0,0,0,25,13,229,0,345.5930999999999
2020-05,용담1동,69,53,0,0,0,17,0,1,20,0,46.5583
2020-05,용담2동,694,297,286,10,52,4,11,132,113,4,427.3182999999999
2020-05,우도면,471,651,517,111,25,83,101,456,136,94,1375.0218
2020-05,이도1동,614,417,171,0,174,0,0,112,15,9,481.4675999999999
2020-05,이도2동,701,557,125,0,0,32,0,199,374,0,946.8659
2020-05,이호동,116,58,4,125,0,2,0,200,159,0,167.10389999999995
2020-05,일도1동,11,55,24,26,0,0,0,88,93,0,95.60330000000003
2020-05,일도2동,570,529,68,0,170,0,0,1,409,43,740.1944
2020-05,정방동,401,18,57,0,0,0,0,0,27,0,70.9542
2020-05,조천읍,744,644,273,186,50,42,73,392,617,95,1714.1487999999997
2020-05,중문동,744,736,575,169,65,171,99,663,512,221,3396.5309
2020-05,중앙동,511,109,26,0,0,0,0,0,5,191,214.62669999999997
2020-05,천지동,94,43,1,0,82,0,0,0,1,0,101.09089999999999
2020-05,추자면,708,737,558,153,33,136,41,638,256,165,2884.981
2020-05,표선면,509,422,209,168,189,125,4,363,224,56,948.5378000000001
2020-05,한경면,551,403,226,38,0,11,1,125,93,4,496.52599999999995
2020-05,한림읍,744,743,596,326,0,118,65,560,518,193,3158.5182
2020-05,화북동,628,145,35,0,0,0,0,0,64,0,169.43650000000005
2020-05,효돈동,61,159,8,13,0,2,25,7,2,0,85.53679999999997
2020-06,건입동,688,533,156,252,0,0,28,191,220,0,979.6172999999999
2020-06,구좌읍,457,563,167,90,0,98,2,57,422,23,1260.7751000000003
2020-06,남원읍,720,720,720,586,27,303,644,720,555,275,12446.052900000002
2020-06,노형동,720,637,223,35,0,0,221,94,480,0,1831.3209000000004
2020-06,대륜동,404,350,151,30,0,3,5,153,336,1,613.0609
2020-06,대정읍,679,646,174,49,0,0,34,103,33,28,823.1513999999999
2020-06,대천동,449,320,138,0,0,0,10,42,59,0,367.1946
2020-06,도두동,693,97,56,199,0,0,0,0,24,0,291.27939999999995
2020-06,동홍동,669,491,102,8,137,0,0,31,48,0,634.3791999999999
2020-06,봉개동,645,602,389,277,173,89,88,518,149,19,1799.4519
2020-06,삼도1동,115,130,88,0,0,0,0,0,52,0,108.84819999999998
2020-06,삼도2동,225,208,116,29,0,0,0,25,73,0,219.08800000000002
2020-06,삼양동,691,166,0,0,0,0,0,0,239,73,478.141
2020-06,서홍동,720,720,720,414,114,141,391,717,431,111,10022.2624
2020-06,성산읍,663,522,299,142,0,30,7,319,365,76,1292.0570999999998
2020-06,송산동,359,48,56,301,0,0,2,77,18,14,270.6491
2020-06,아라동,679,355,427,106,0,0,0,62,306,0,819.4759000000001
2020-06,안덕면,696,578,326,37,31,89,68,114,253,0,1102.0395
2020-06,애월읍,720,720,712,629,62,433,514,720,558,298,12520.869700000001
2020-06,연동,720,623,189,220,29,0,103,150,677,29,3353.7241000000004
2020-06,영천동,720,718,549,195,2,101,250,581,252,105,3602.0308999999997
2020-06,예래동,616,348,39,12,24,1,31,47,501,0,959.7447999999999
2020-06,오라동,498,313,2,4,0,0,0,1,626,0,2637.8768000000005
2020-06,외도동,408,271,5,0,0,0,0,0,79,0,231.50619999999992
2020-06,용담1동,603,149,4,0,0,191,0,29,3,0,367.8824
2020-06,용담2동,673,371,333,1,49,2,25,0,102,45,579.3964000000001
2020-06,우도면,600,591,485,102,0,70,103,408,91,44,1490.6039999999998
2020-06,이도1동,689,500,136,7,0,0,0,3,114,0,485.15340000000003
2020-06,이도2동,720,720,239,0,0,187,0,0,227,0,1544.6340000000002
2020-06,이호동,344,374,25,0,0,0,1,1,2,0,192.64219999999995
2020-06,일도1동,329,0,0,199,0,0,0,0,16,0,150.47329999999997
2020-06,일도2동,569,238,3,136,0,0,0,0,55,71,430.73599999999993
2020-06,정방동,601,2,48,0,60,45,0,8,80,0,263.6694999999999
2020-06,조천읍,720,584,338,229,31,38,65,416,316,6,1677.3001
2020-06,중문동,720,713,642,266,12,179,189,687,307,87,4424.3274
2020-06,중앙동,709,74,29,142,0,0,0,340,46,0,283.2988
2020-06,천지동,66,89,1,0,0,4,0,0,5,0,50.01159999999999
2020-06,추자면,709,709,533,159,40,84,256,636,252,129,3347.7399
2020-06,표선면,659,384,334,31,0,54,88,210,193,97,809.9266999999999
2020-06,한경면,560,571,113,27,0,4,24,384,72,28,790.4038000000002
2020-06,한림읍,720,720,525,167,269,66,96,521,441,38,3443.5589
2020-06,화북동,370,362,25,0,0,0,0,0,190,0,417.3808
2020-06,효돈동,49,28,64,0,0,1,0,34,1,0,22.8173
2020-07,건입동,736,528,152,219,0,2,50,281,338,24,1655.8006999999998
2020-07,구좌읍,722,520,90,83,10,22,0,60,454,63,1645.1137000000003
2020-07,남원읍,744,744,736,559,149,361,567,744,484,528,17790.225
2020-07,노형동,741,660,417,0,0,7,81,203,679,1,3037.0998000000004
2020-07,대륜동,591,450,152,25,264,77,0,151,309,8,1609.2437000000004
2020-07,대정읍,744,663,46,8,0,3,5,227,183,0,2155.0323000000003
2020-07,대천동,613,119,28,9,0,0,0,60,103,0,394.3751999999999
2020-07,도두동,701,300,59,0,0,0,0,31,176,0,757.2044000000001
2020-07,동홍동,696,193,38,55,0,25,24,98,272,202,1003.602
2020-07,봉개동,666,686,472,273,119,47,109,579,149,48,2826.9035
2020-07,삼도1동,605,115,0,2,0,0,0,41,0,0,177.71419999999998
2020-07,삼도2동,297,455,102,10,0,2,0,1,73,0,508.85689999999994
2020-07,삼양동,682,339,0,26,236,0,0,0,321,0,1261.8835000000001
2020-07,서홍동,744,744,744,329,99,280,269,737,482,316,14475.3467
2020-07,성산읍,744,552,205,200,25,51,100,265,365,8,2054.8671999999997
2020-07,송산동,157,65,30,21,0,3,6,33,29,495,413.30499999999995
2020-07,아라동,645,330,350,0,0,3,0,57,369,0,1644.5602999999999
2020-07,안덕면,744,638,435,64,0,202,11,58,605,5,5343.721400000002
2020-07,애월읍,744,744,741,556,96,250,549,744,722,571,16157.141599999995
2020-07,연동,744,720,470,31,84,0,97,15,643,0,5839.179299999999
2020-07,영천동,723,712,656,174,26,166,236,621,283,148,3529.796
2020-07,예래동,625,501,55,53,0,4,63,64,270,2,1312.916
2020-07,오라동,199,273,79,4,0,0,0,29,618,0,1708.8841000000004
2020-07,외도동,298,183,10,0,0,27,0,33,313,0,984.2435000000003
2020-07,용담1동,565,84,0,28,0,0,0,0,164,0,394.30850000000004
2020-07,용담2동,735,333,148,51,36,9,0,65,345,9,1366.3442
2020-07,우도면,614,603,370,203,0,95,174,429,127,65,1876.4071000000001
2020-07,이도1동,550,166,100,8,0,172,0,3,39,0,475.3974000000001
2020-07,이도2동,742,491,90,0,11,0,0,2,275,0,1234.5728000000004
2020-07,이호동,501,278,27,1,0,1,0,27,55,26,429.1677000000001
2020-07,일도1동,204,222,3,172,0,0,0,1,25,0,275.4670999999999
2020-07,일도2동,379,215,24,3,39,0,0,0,17,24,331.86210000000005
2020-07,정방동,262,37,0,148,0,0,0,24,64,60,254.94319999999996
2020-07,조천읍,702,711,309,137,25,22,47,449,458,56,3073.0038999999997
2020-07,중문동,743,744,651,354,5,115,355,705,426,216,7469.1392
2020-07,중앙동,621,93,147,2,0,0,0,45,68,0,305.68570000000005
2020-07,천지동,231,100,0,0,0,25,2,0,3,1,120.79050000000004
2020-07,추자면,706,733,542,214,24,86,201,664,243,96,4555.6129
2020-07,표선면,714,543,117,34,29,33,50,378,117,60,1256.8718
2020-07,한경면,676,498,110,23,0,10,14,169,75,25,786.6218999999999
2020-07,한림읍,744,726,514,537,0,134,169,566,602,52,4834.5573
2020-07,화북동,591,563,48,0,30,0,0,24,479,175,1522.7729999999997
2020-07,효돈동,165,30,0,20,0,0,0,7,2,0,49.868700000000004
2020-08,건입동,683,623,112,69,0,3,38,395,301,27,2260.5764
2020-08,구좌읍,723,394,64,0,41,0,55,40,41,40,791.3202
2020-08,남원읍,741,744,738,522,86,298,505,721,488,334,21888.234499999995
2020-08,노형동,744,709,186,0,42,12,2,228,684,4,4201.391
2020-08,대륜동,514,506,48,0,24,0,54,131,309,1,1469.0132999999998
2020-08,대정읍,742,699,2,52,0,0,0,115,682,0,3529.9731999999995
2020-08,대천동,702,204,61,0,0,2,4,63,275,1,860.5772999999999
2020-08,도두동,339,145,0,0,0,0,1,49,58,0,418.3603
2020-08,동홍동,717,345,108,0,0,9,4,83,321,8,1321.5439000000001
2020-08,봉개동,635,695,362,181,25,110,65,607,229,246,3859.3249999999994
2020-08,삼도1동,161,50,0,0,0,0,0,0,292,85,535.5076000000003
2020-08,삼도2동,564,45,1,0,0,0,0,2,61,0,271.0385
2020-08,삼양동,594,83,221,0,0,0,0,0,427,0,937.1331000000001
2020-08,서홍동,744,722,656,460,303,293,199,707,563,166,31980.763799999997
2020-08,성산읍,744,606,271,128,50,56,151,422,362,158,3021.289800000001
2020-08,송산동,33,56,5,0,0,0,3,9,5,0,64.10560000000001
2020-08,아라동,740,574,515,345,251,0,57,438,725,2,7024.5592
2020-08,안덕면,744,703,278,0,96,0,58,273,656,38,5322.927
2020-08,애월읍,744,738,695,610,420,449,452,729,667,613,23282.392500000005
2020-08,연동,744,705,223,45,269,1,0,418,613,121,5011.652499999999
2020-08,영천동,697,710,438,118,50,103,189,658,366,138,4742.315100000001
2020-08,예래동,715,293,28,5,0,1,39,93,381,0,1591.5189999999998
2020-08,오라동,608,479,0,0,24,0,0,26,461,119,1874.1633000000002
2020-08,외도동,532,76,1,0,0,0,0,0,552,0,1036.5701999999997
2020-08,용담1동,440,125,0,0,0,0,0,8,112,0,371.982
2020-08,용담2동,708,360,136,15,67,25,7,438,526,0,2246.2032000000004
2020-08,우도면,640,646,251,100,0,134,83,538,76,106,2558.5672
2020-08,이도1동,737,361,0,37,0,0,0,5,10,120,628.7501
2020-08,이도2동,744,623,138,0,23,0,0,2,452,125,2565.9644000000008
2020-08,이호동,323,220,0,0,0,0,0,199,18,0,287.10620000000006
2020-08,일도1동,206,0,0,0,0,0,0,0,32,0,77.59340000000002
2020-08,일도2동,741,79,34,0,0,0,0,0,38,0,364.579
2020-08,정방동,189,26,129,0,0,0,6,0,38,0,121.81459999999998
2020-08,조천읍,744,705,400,80,0,55,44,489,558,129,4245.7687
2020-08,중문동,723,722,602,279,27,166,317,668,426,290,8407.494600000002
2020-08,중앙동,449,61,2,0,0,0,0,0,10,0,150.60750000000002
2020-08,천지동,124,2,43,0,0,0,0,0,2,0,26.455900000000007
2020-08,추자면,720,705,406,189,33,63,149,699,219,161,6207.595199999999
2020-08,표선면,744,559,181,21,2,42,104,385,115,41,1716.2594000000001
2020-08,한경면,398,352,109,20,0,2,6,221,65,250,827.9993000000001
2020-08,한림읍,744,731,298,413,26,148,111,438,357,76,5358.734
2020-08,화북동,485,165,95,4,0,0,0,0,73,0,388.0122
2020-08,효돈동,271,21,0,34,28,0,0,2,6,0,136.11160000000004
2020-09,건입동,633,656,114,85,0,30,83,412,498,60,3134.0899000000004
2020-09,구좌읍,547,465,13,1,1,1,1,72,13,0,756.6695000000001
2020-09,남원읍,714,720,720,476,32,264,468,698,517,533,27327.206000000002
2020-09,노형동,720,653,57,34,21,2,15,120,456,3,4424.7125
2020-09,대륜동,584,523,30,24,0,5,17,119,153,0,1189.1598
2020-09,대정읍,692,362,1,5,0,24,186,87,376,0,1825.4357
2020-09,대천동,532,446,4,25,0,0,1,58,123,54,938.8465000000001
2020-09,도두동,188,187,24,4,26,0,0,28,4,0,305.06790000000007
2020-09,동홍동,589,381,35,105,190,0,0,22,164,1,1415.3836999999999
2020-09,봉개동,698,712,433,250,3,140,61,662,261,120,6400.5079000000005
2020-09,삼도1동,416,298,0,0,264,0,0,0,243,15,1068.0408000000002
2020-09,삼도2동,492,263,0,2,30,0,27,0,22,0,503.3298
2020-09,삼양동,460,378,430,0,2,0,0,1,181,0,801.8659999999999
2020-09,서홍동,701,711,705,345,58,316,335,688,470,208,44458.8111
2020-09,성산읍,720,633,322,178,0,46,61,403,168,39,3105.8314
2020-09,송산동,182,57,37,2,0,25,67,68,7,0,185.97080000000003
2020-09,아라동,720,720,556,351,26,0,85,43,204,293,4350.1242999999995
2020-09,안덕면,720,695,193,26,56,1,1,108,707,71,4452.140899999999
2020-09,애월읍,720,720,711,548,491,351,500,720,699,413,30376.549300000006
2020-09,연동,720,699,112,10,425,0,80,98,318,60,4933.451599999999
2020-09,영천동,672,680,575,207,53,88,154,607,371,115,6715.256
2020-09,예래동,639,479,4,7,0,24,30,106,127,155,1053.2233999999999
2020-09,오라동,416,492,68,16,0,0,0,0,142,0,1267.4669999999999
2020-09,외도동,534,526,46,174,0,0,0,283,286,0,1416.8715999999993
2020-09,용담1동,450,97,0,0,260,0,4,28,3,1,480.11959999999993
2020-09,용담2동,451,385,57,260,53,0,72,187,194,12,1402.1681
2020-09,우도면,664,668,351,199,0,54,148,566,175,96,11186.814500000002
2020-09,이도1동,624,318,85,0,26,0,0,0,59,0,711.2615
2020-09,이도2동,720,618,45,4,64,0,0,2,476,26,3607.2326999999996
2020-09,이호동,94,215,1,3,0,0,0,233,7,0,227.11530000000008
2020-09,일도1동,3,39,3,0,0,0,0,0,27,0,74.40489999999998
2020-09,일도2동,349,322,0,0,50,0,0,0,23,0,527.6447000000001
2020-09,정방동,681,175,0,1,16,0,0,0,80,2,503.00419999999997
2020-09,조천읍,708,720,73,157,0,23,47,557,316,13,4808.190799999999
2020-09,중문동,720,702,560,317,63,54,216,639,322,194,9358.3187
2020-09,중앙동,382,41,1,0,0,0,0,0,1,1,103.5193
2020-09,천지동,587,72,3,0,0,0,0,2,15,0,245.83869999999996
2020-09,추자면,704,719,451,154,51,65,181,691,354,173,7008.6731
2020-09,표선면,623,538,55,27,69,188,38,224,99,12,1545.7343000000003
2020-09,한경면,570,295,82,93,0,3,27,290,45,27,1087.9284
2020-09,한림읍,720,650,63,422,1,1,2,134,347,131,4222.502299999999
2020-09,화북동,695,500,22,0,0,0,0,24,32,0,904.3701999999998
2020-09,효돈동,137,56,25,3,0,0,0,7,0,0,72.2397
2020-10,건입동,613,621,102,67,35,14,7,313,278,34,2295.8901
2020-10,구좌읍,741,439,0,47,27,0,0,13,109,29,1047.4277
2020-10,남원읍,744,744,744,592,130,319,407,744,557,471,31807.85860000001
2020-10,노형동,744,725,247,53,1,366,0,132,610,122,5059.806100000002
2020-10,대륜동,641,213,98,10,0,2,25,89,181,14,721.5115
2020-10,대정읍,426,358,11,17,5,56,0,36,58,0,709.3901
2020-10,대천동,575,506,8,1,0,0,0,90,25,0,767.8074999999999
2020-10,도두동,200,438,0,0,2,0,0,0,44,0,514.0393
2020-10,동홍동,680,643,6,0,69,0,0,9,390,0,1931.4676999999997
2020-10,봉개동,672,731,459,188,4,88,56,612,217,205,5647.8681
2020-10,삼도1동,204,213,43,0,0,0,0,0,230,0,558.2010999999999
2020-10,삼도2동,708,251,1,4,141,0,0,0,50,0,718.1606
2020-10,삼양동,237,251,35,0,0,0,0,0,354,0,853.1418000000001
2020-10,서홍동,744,744,718,490,187,234,188,724,566,195,46842.824
2020-10,성산읍,673,536,129,70,0,3,30,297,172,26,1686.6775000000005
2020-10,송산동,254,92,25,25,24,0,0,41,86,0,314.02950000000004
2020-10,아라동,620,704,425,24,267,0,36,95,487,3,3086.7132999999994
2020-10,안덕면,729,742,230,124,28,0,0,62,656,18,4314.907299999999
2020-10,애월읍,744,744,730,602,206,336,410,744,715,546,37342.72849999999
2020-10,연동,744,642,251,4,35,347,0,159,670,58,5598.834000000001
2020-10,영천동,731,728,472,248,0,82,112,676,510,138,8450.770700000003
2020-10,예래동,740,599,81,82,0,0,54,31,184,16,1641.3893000000003
2020-10,오라동,693,400,3,5,4,0,0,24,297,0,1412.4958000000001
2020-10,외도동,218,143,0,0,0,0,80,0,162,0,482.8980000000001
2020-10,용담1동,13,91,0,0,26,0,0,4,56,0,196.1717
2020-10,용담2동,673,390,2,95,37,2,0,72,327,3,1591.7738000000002
2020-10,우도면,711,726,398,251,58,40,72,622,200,141,4595.1117
2020-10,이도1동,417,485,238,0,5,0,0,0,85,0,928.0397
2020-10,이도2동,638,638,41,0,91,0,0,0,156,1,1787.2473000000002
2020-10,이호동,100,101,0,0,0,0,0,27,132,0,351.7409
2020-10,일도1동,259,245,0,42,0,0,0,0,30,0,335.7193
2020-10,일도2동,547,225,3,1,0,0,0,0,93,0,528.1493
2020-10,정방동,545,49,0,0,0,0,0,0,90,4,300.8692999999999
2020-10,조천읍,714,674,120,114,2,43,58,451,566,86,4661.3478000000005
2020-10,중문동,744,744,578,211,54,143,135,693,682,166,12525.327299999997
2020-10,중앙동,441,27,1,0,0,0,0,0,31,0,169.93529999999996
2020-10,천지동,610,64,0,0,0,0,0,0,112,0,350.93000000000006
2020-10,추자면,739,742,359,174,113,83,60,677,334,158,6448.631400000001
2020-10,표선면,617,531,81,94,76,29,29,350,170,15,1707.7882000000002
2020-10,한경면,622,379,70,51,17,0,24,181,249,14,1294.758
2020-10,한림읍,737,495,225,211,4,36,0,90,170,13,1553.5588000000002
2020-10,화북동,586,322,98,0,0,0,0,27,228,204,896.6123
2020-10,효돈동,165,11,0,1,0,0,0,0,2,0,36.65570000000001
2020-11,건입동,527,577,104,105,0,30,49,299,163,29,1511.6465999999998
2020-11,구좌읍,357,326,2,8,339,30,5,17,110,0,1704.3385999999994
2020-11,남원읍,720,720,720,592,51,356,447,719,549,499,19014.523500000003
2020-11,노형동,720,638,509,169,324,131,7,147,646,33,4665.0425
2020-11,대륜동,367,278,128,2,1,0,0,67,227,0,747.8573999999996
2020-11,대정읍,695,708,86,50,0,26,129,30,397,29,2558.3357
2020-11,대천동,628,223,76,27,310,0,0,41,66,0,1142.8726000000001
2020-11,도두동,236,187,6,0,27,7,32,0,379,0,865.4973
2020-11,동홍동,693,249,63,0,0,1,0,25,367,0,962.9188
2020-11,봉개동,710,711,239,272,6,97,45,648,210,130,4712.119599999999
2020-11,삼도1동,398,101,0,0,25,31,0,0,40,0,263.9187
2020-11,삼도2동,328,142,25,16,0,21,2,0,173,0,426.0837
2020-11,삼양동,131,176,0,0,0,2,0,48,153,16,412.63999999999993
2020-11,서홍동,720,720,698,511,102,185,277,717,482,349,29849.3013
2020-11,성산읍,695,635,181,36,10,29,25,233,209,33,1891.8291000000002
2020-11,송산동,248,91,25,1,16,5,0,40,33,27,208.28059999999996
2020-11,아라동,628,601,59,0,0,1,0,12,611,2,3285.3116000000005
2020-11,안덕면,717,698,71,25,4,7,50,308,428,55,2785.7616999999996
2020-11,애월읍,720,720,720,597,63,327,344,720,718,454,25939.636199999994
2020-11,연동,720,637,246,27,294,291,38,154,639,14,5193.6715
2020-11,영천동,720,714,589,257,117,82,111,673,323,298,6221.237700000001
2020-11,예래동,303,538,169,0,28,45,47,27,348,13,1294.4400000000003
2020-11,오라동,456,644,0,0,0,5,0,51,605,0,2527.9057000000003
2020-11,외도동,438,148,0,0,0,0,59,0,83,0,364.6034999999999
2020-11,용담1동,292,6,0,0,25,0,0,12,14,0,107.5427
2020-11,용담2동,607,289,82,7,12,17,42,96,162,34,771.5978000000002
2020-11,우도면,685,670,419,110,0,170,194,616,234,206,4087.2302
2020-11,이도1동,616,321,22,1,47,0,2,80,265,0,935.8908999999999
2020-11,이도2동,709,533,63,0,345,188,2,101,389,8,2386.7545
2020-11,이호동,444,34,25,0,33,24,131,0,98,0,316.7715000000001
2020-11,일도1동,21,98,0,0,0,0,3,0,15,0,95.6932
2020-11,일도2동,205,85,28,12,321,0,0,0,102,0,1328.9893
2020-11,정방동,429,87,0,1,0,15,0,0,26,0,175.79269999999997
2020-11,조천읍,705,684,234,114,28,39,240,406,466,33,3710.4754000000003
2020-11,중문동,720,719,563,246,0,286,181,685,319,134,6811.898099999999
2020-11,중앙동,514,132,37,0,0,19,0,0,78,0,288.69440000000003
2020-11,천지동,513,29,0,2,0,0,0,0,3,0,81.82719999999998
2020-11,추자면,709,714,250,177,30,71,120,615,293,175,5136.3129
2020-11,표선면,526,632,89,49,278,29,9,321,116,40,2060.2053000000005
